Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
11-Oct-19,334,3:26:00 AM,Friday,Eglinton & McCowan,Investigation,30,43,E/B,8811
11-Oct-19,24,4:49:00 AM,Friday,VICTORIA PARK - at Craigton and Eglinton,Diversion,1,1,B/W,
11-Oct-19,80,5:15:00 AM,Friday,Queensway/Lawrence,Diversion,60,90,B/W,
11-Oct-19,353,5:20:00 AM,Friday,Finch and Passmore,Emergency Services,1,1,N/B,3540
11-Oct-19,52,5:45:00 AM,Friday,Lawrence West Station,Mechanical,0,0,W/B,1218
11-Oct-19,924,6:02:00 AM,Friday,VICTORIA PARK EXP - at Craigton and Eglinton,Diversion,1,1,B/W,
11-Oct-19,73,6:03:00 AM,Friday,ALBION AND BENSTROW,Investigation,17,34,N/B,8609
11-Oct-19,85,6:15:00 AM,Friday,Meadowvale loop,Mechanical,15,30,W/B,3437
11-Oct-19,75,6:22:00 AM,Friday,Queens Quay,Investigation,6,12,S/B,8130
11-Oct-19,960,7:00:00 AM,Friday,Finch and Arrow,Mechanical,10,20,W/B,3332
11-Oct-19,121,7:11:00 AM,Friday,Ontario Place and Rememberance drive,Mechanical,12,24,E/B,8467
11-Oct-19,20,7:17:00 AM,Friday,CLIFFESIDE - Birchmount and Danforth,Investigation,10,20,E/B,9229
11-Oct-19,110,7:30:00 AM,Friday,ENTIRE ROUTE,General Delay,12,35,B/W,
11-Oct-19,32,7:30:00 AM,Friday,Renforth Stn,Mechanical,7,14,E/B,1089
11-Oct-19,134,7:47:00 AM,Friday,Scarborough Town Center,Mechanical,18,36,N/B,9082
11-Oct-19,56,7:48:00 AM,Friday,Eglinton Station,Mechanical,19,38,S/B,8127
11-Oct-19,76,7:51:00 AM,Friday,MIMICO AND WHEATFIELD,Investigation,5,10,W/B,7974
11-Oct-19,106,7:57:00 AM,Friday,Pioneer Village station,Mechanical,8,16,S/B,8114
11-Oct-19,986,7:59:00 AM,Friday,Kingston Rd & Lawrence,Mechanical,5,10,E/B,8737
11-Oct-19,7,8:02:00 AM,Friday,Bathurst at Douglas Ave,Investigation,11,22,N/B,1351
11-Oct-19,79,8:11:00 AM,Friday,Scarlett and Eglinton,Mechanical,4,8,S/B,1254
11-Oct-19,59,8:31:00 AM,Friday,Lawrence West Station,Mechanical,12,24,W/B,3313
11-Oct-19,89,8:36:00 AM,Friday,Weston/Lawrence,Investigation,10,21,S/B,1138
11-Oct-19,902,8:44:00 AM,Friday,Progress Ave/Milner Ave,Investigation,10,20,W/B,3113
11-Oct-19,111,8:57:00 AM,Friday,900 The East Mall (Eglington),Investigation,12,24,S/B,7957
11-Oct-19,47,8:59:00 AM,Friday,Queen and Lansdowne,Mechanical,9,18,N/B,1110
11-Oct-19,952,9:29:00 AM,Friday,Dixon at Kipling,Mechanical,1,1,E/B,8169
11-Oct-19,63,9:35:00 AM,Friday,King at Atlantic,Investigation,5,10,N/B,8371
11-Oct-19,75,9:44:00 AM,Friday,Lower Javis Queens Quay,Diversion,250,252,N/B,8130
11-Oct-19,52,9:59:00 AM,Friday,Lawrence at Weston,Mechanical,1,1,W/B,1279
11-Oct-19,52,10:01:00 AM,Friday,Lawrence West Station,Mechanical,14,28,W/B,1233
11-Oct-19,23,10:21:00 AM,Friday,DAWES - Ferris and Dawes,Investigation,10,20,N/B,8534
11-Oct-19,65,10:23:00 AM,Friday,princess and front st,Investigation,13,26,,3130
11-Oct-19,65,10:23:00 AM,Friday,Front  and Princess,Investigation,13,26,,8564
11-Oct-19,63,10:24:00 AM,Friday,Ossington Station,Investigation,5,10,S/B,8371
11-Oct-19,96,10:36:00 AM,Friday,Wilson at Jane,Mechanical,1,1,W/B,3221
11-Oct-19,23,11:00:00 AM,Friday,DAWES,General Delay,10,20,B/W,
11-Oct-19,87,11:05:00 AM,Friday,Main Station,Utilized Off Route,10,20,B/W,8942
11-Oct-19,68,11:38:00 AM,Friday,Wardent Stn,Mechanical,10,20,B/W,8750
11-Oct-19,116,11:49:00 AM,Friday,Morningside & Ellesmere,Investigation,10,20,S/B,8766
11-Oct-19,75,12:00:00 PM,Friday,Between Lower Jarvis/QueensQuay and Bloor/Sherbourne,General Delay,1,1,B/W,
11-Oct-19,32,12:00:00 PM,Friday,Renforth to Eglinton Avenue,General Delay,30,40,bw,
11-Oct-19,32,12:04:00 PM,Friday,Pine and Lawrence,Vision,11,22,E/B,1420
11-Oct-19,36,12:14:00 PM,Friday,Finch west station,Mechanical,6,12,E/B,3363
11-Oct-19,96,12:25:00 PM,Friday,Wilson at Finch,Mechanical,1,1,W/B,3216
11-Oct-19,98,12:33:00 PM,Friday,Sheppard Station,Mechanical,30,60,N/B,8192
11-Oct-19,35,12:52:00 PM,Friday,Jane and Shoreham,Emergency Services,9,18,S/B,3245
11-Oct-19,60,1:00:00 PM,Friday,Steeles West Route,General Delay,15,24,BW,0
11-Oct-19,83,1:00:00 PM,Friday,Entire route,General Delay,10,26,N/B,
11-Oct-19,70,1:00:00 PM,Friday,Eglinton Ave,General Delay,15,22,N/B,
11-Oct-19,102,1:00:00 PM,Friday,Entire Route,General Delay,15,25,B/W,
11-Oct-19,68,1:00:00 PM,Friday,Entire Route,General Delay,10,20,B/W,
11-Oct-19,25,1:00:00 PM,Friday,"Eglinton Ave, Pape and O'Connor Dr, Overlea Blvd",General Delay,20,27,N/B,
11-Oct-19,102,1:00:00 PM,Friday,Entire Route,General Delay,15,25,B/W,
11-Oct-19,113,1:19:00 PM,Friday,KINGSTON - Kennedy & Merrian,Diversion,160,182,B/W,
11-Oct-19,905,1:24:00 PM,Friday,Kennedy & Eglinton,General Delay,20,1,B/W,
11-Oct-19,26,1:24:00 PM,Friday,Bathurst/Dupont,Investigation,5,10,W/B,1078
11-Oct-19,986,1:24:00 PM,Friday,Kennedy & Eglinton,General Delay,10,20,B/W,
11-Oct-19,86,1:24:00 PM,Friday,Kennedy & Eglinton,General Delay,20,1,B/W,
11-Oct-19,57,1:24:00 PM,Friday,Kennedy & Eglinton,General Delay,20,1,B/W,
11-Oct-19,43,1:24:00 PM,Friday,Kennedy & Eglinton,General Delay,20,1,B/W,
11-Oct-19,116,1:24:00 PM,Friday,Kennedy & Eglinton,General Delay,20,1,B/W,
11-Oct-19,127,1:29:00 PM,Friday,Old Weston Rd at St Clair,Mechanical,30,60,N/B,1098
11-Oct-19,45,1:35:00 PM,Friday,Kipling Stn,Mechanical,11,20,N/B,8614
11-Oct-19,95,1:40:00 PM,Friday,York Mills Station,Mechanical,10,20,W/B,3517
11-Oct-19,11,1:44:00 PM,Friday,Davisville Station,Mechanical,13,26,N/B,1290
11-Oct-19,21,1:45:00 PM,Friday,Scarboro town center,Mechanical,25,50,E/B,1663
11-Oct-19,165,1:55:00 PM,Friday,Wilson Station,Investigation,12,24,S/B,3489
11-Oct-19,115,2:00:00 PM,Friday,York Mills Station,Mechanical,20,40,E/B,8343
11-Oct-19,52,2:25:00 PM,Friday,Lawrence Station,Utilized Off Route,14,28,W/B,8143
11-Oct-19,123,2:45:00 PM,Friday,Kipling Stn,Mechanical,16,32,S/B,8017
11-Oct-19,26,2:51:00 PM,Friday,St George,Mechanical,5,10,W/B,1265
11-Oct-19,929,3:00:00 PM,Friday,Dufferin at St. Clair,General Delay,20,30,N/B,
11-Oct-19,6,3:00:00 PM,Friday,Between Sherbourne/QueensQuay and Bloor/Sherbourne,General Delay,25,35,N/B,
11-Oct-19,110,3:00:00 PM,Friday,Entire Route,General Delay,25,35,B/W,
11-Oct-19,87,3:00:00 PM,Friday,Bewteen Broadview Stn and Main St Station,General Delay,9,15,B/W,
11-Oct-19,72,3:00:00 PM,Friday,Between Union Stn and Pape Stn,General Delay,28,33,B/W,
11-Oct-19,121,3:00:00 PM,Friday,Between Ontario Place and Cherrybeach,General Delay,31,51,N/B,
11-Oct-19,94,3:00:00 PM,Friday,Between Ossington Stn and Castle Frank Stn,General Delay,15,21,B/W,
11-Oct-19,100,3:00:00 PM,Friday,Between Broadview Stn and DonMills/Eglinton,General Delay,29,35,N/B,
11-Oct-19,31,3:00:00 PM,Friday,Green Wood Ave and  Danforth Ave,General Delay,10,20,N/B,
11-Oct-19,7,3:09:00 PM,Friday,Bathurst Station,Mechanical,8,16,N/B,8121
11-Oct-19,116,3:10:00 PM,Friday,Guildwood & Scarcliff,Mechanical,6,12,E/B,8904
11-Oct-19,35,3:20:00 PM,Friday,Jane Station,Investigation,9,16,N/B,3569
11-Oct-19,37,3:30:00 PM,Friday,Entire Route,General Delay,20,30,B/W,
11-Oct-19,63,3:30:00 PM,Friday,King at Atlantic,Utilized Off Route,5,10,N/B,8180
11-Oct-19,76,3:35:00 PM,Friday,Royal York and Evans,Utilized Off Route,6,11,N/B,7657
11-Oct-19,719,3:36:00 PM,Friday,Long branch to Humber loop,Utilized Off Route,1,1,bw,1379
11-Oct-19,941,3:42:00 PM,Friday,Keele Station,Utilized Off Route,15,30,N/B,1133
11-Oct-19,110,3:45:00 PM,Friday,Long Branch Loop,Utilized Off Route,24,48,N/B,8022
11-Oct-19,34,3:49:00 PM,Friday,Bermondsey to Laird drive,General Delay,8,28,B/W,
11-Oct-19,12,3:49:00 PM,Friday,Kingston and Lawrence,Mechanical,25,50,E/B,8514
11-Oct-19,42,3:50:00 PM,Friday,on McNicoll Ave and Don Mills Road,Diversion,68,83,WB,8392
11-Oct-19,32,3:54:00 PM,Friday,Old Park Rd and Eglinton,Investigation,11,22,W/B,1128
11-Oct-19,29,3:54:00 PM,Friday,Princes' Gates,Utilized Off Route,8,16,N/B,9031
11-Oct-19,90,3:56:00 PM,Friday,St.Clair West Station,Investigation,6,12,W/B,8711
11-Oct-19,36,4:00:00 PM,Friday,Route 36,General Delay,20,26,B/W,
11-Oct-19,66,4:00:00 PM,Friday,Entire Route,General Delay,25,33,B/W,
11-Oct-19,53,4:00:00 PM,Friday,Route 53,General Delay,20,25,B/W,
11-Oct-19,44,4:00:00 PM,Friday,Kipling Station to Colonel Samuel Smith Loop,General Delay,15,23,B/W,
11-Oct-19,123,4:00:00 PM,Friday,Kipling Station to Long Branch Loop,General Delay,15,31,B/W,
11-Oct-19,29,4:01:00 PM,Friday,Princes' Gates,Utilized Off Route,8,16,N/B,1086
11-Oct-19,52,4:08:00 PM,Friday,Terminal 3 Pearson Airport,Mechanical,14,21,EB,8184
11-Oct-19,70,4:13:00 PM,Friday,Craigton Drive,Mechanical,18,36,N/B,8832
11-Oct-19,937,4:15:00 PM,Friday,Steeles and Islington,Mechanical,12,24,S/B,8456
11-Oct-19,85,4:30:00 PM,Friday,Entire Route,General Delay,20,25,B/W,
11-Oct-19,985,4:30:00 PM,Friday,Entire Route,General Delay,25,30,B/W,
11-Oct-19,143,4:36:00 PM,Friday,Richmond and jarvis,Mechanical,25,50,E/B,8404
11-Oct-19,944,4:39:00 PM,Friday,"On Kipling, at Lakeshore",Utilized Off Route,9,18,N/B,8026
11-Oct-19,29,4:58:00 PM,Friday,Princess Gates,Diversion,152,160,S/B,
11-Oct-19,52,5:00:00 PM,Friday,Lawrence West Station,Mechanical,10,20,WB,8101
11-Oct-19,121,5:00:00 PM,Friday,Cherrybeach,Investigation,20,40,W/B,8525
11-Oct-19,110,5:00:00 PM,Friday,Islington and Bering ave,Diversion,180,186,B/W,
11-Oct-19,145,5:00:00 PM,Friday,Entire Route,General Delay,30,60,B/W,
11-Oct-19,53,5:21:00 PM,Friday,Finch stn,Mechanical,5,11,we,1593
11-Oct-19,54,5:26:00 PM,Friday,Eglinton Station,Mechanical,10,20,EB,8864
11-Oct-19,927,5:35:00 PM,Friday,Martin grove & Royalcrest,Mechanical,6,12,S/B,3572
11-Oct-19,31,6:08:00 PM,Friday,Greenwood Station,Investigation,10,20,N/B,8473
11-Oct-19,995,6:15:00 PM,Friday,YorkMills Stn,Mechanical,10,20,E/B,1337
11-Oct-19,72,6:17:00 PM,Friday,Pape Stn,Emergency Services,10,20,S/B,8547
11-Oct-19,939,6:23:00 PM,Friday,Kennedy and Finch,Mechanical,5,10,E/B,1706
11-Oct-19,924,6:35:00 PM,Friday,Victoria Park and Steeles Loop,Mechanical,10,20,B/W,8487
11-Oct-19,53,6:54:00 PM,Friday,Steeles & Middlefield,Mechanical,5,10,E/B,1403
11-Oct-19,131,7:50:00 PM,Friday,MCCOWN AND NUGGET,Investigation,13,26,E/B,1400
11-Oct-19,118,7:58:00 PM,Friday,Wilson Station to Thistledown,General Delay,20,45,bw,
11-Oct-19,63,8:00:00 PM,Friday,63 OSSINGTON,General Delay,20,30,B/W,
11-Oct-19,939,8:00:00 PM,Friday,Finch west station to Scarbrough town centre,General Delay,15,23,B/W,
11-Oct-19,935,8:06:00 PM,Friday,Pioneer Village Station,Mechanical,15,25,S/B,3552
11-Oct-19,47,8:11:00 PM,Friday,Yorkdale Station,Mechanical,20,40,S/B,1055
11-Oct-19,96,8:30:00 PM,Friday,YORK MILLS STATION,Mechanical,20,40,W/B,3208
11-Oct-19,165,8:40:00 PM,Friday,ALBION/WESTON,Investigation,10,20,E/B,3190
11-Oct-19,125,8:48:00 PM,Friday,Anitbes Drive and Bathurst St,Mechanical,15,30,Eb,8132
11-Oct-19,900,9:52:00 PM,Friday,"On Dundas, at The East Mall",Mechanical,10,20,E/B,8004
11-Oct-19,995,10:06:00 PM,Friday,Ellesmere & Victoria Park,Investigation,10,20,E/B,1291
11-Oct-19,41,11:18:00 PM,Friday,KEELE/LAWRENCE,Mechanical,14,28,N/B,9016
11-Oct-19,17,11:50:00 PM,Friday,Birchmount and Lawrence,Investigation,20,42,N/B,8958
12-Oct-19,60,12:46:00 AM,Saturday,Finch stn,Mechanical,17,34,W/B,3179
12-Oct-19,39,1:47:00 AM,Saturday,Finch and Doris Ave,Investigation,20,40,E/B,3414
12-Oct-19,7,2:00:00 AM,Saturday,Exhibition loop to Steeles,General Delay,15,45,B/W,
12-Oct-19,320,2:08:00 AM,Saturday,Yonge street and Queens Quay,Mechanical,4,8,N/B,8387
12-Oct-19,37,2:20:00 AM,Saturday,Islinton station,Vision,30,60,N/B,8612
12-Oct-19,320,3:12:00 AM,Saturday,Yonge and Carlton,Utilized Off Route,3,7,S/B,1027
12-Oct-19,63,3:18:00 AM,Saturday,Oakwood and Vaughan,Diversion,112,142,S/B,
12-Oct-19,7,3:25:00 AM,Saturday,Greenwin and Bathrust,Emergency Services,20,40,S,8329
12-Oct-19,320,4:06:00 AM,Saturday,Yonge and Queens Quay,Utilized Off Route,15,30,N/B,1275
12-Oct-19,45,4:15:00 AM,Saturday,Danforth and Danforth,Utilized Off Route,10,20,W/B,8611
12-Oct-19,307,4:19:00 AM,Saturday,Steeles and Bathurst,Investigation,20,40,N/B,8139
12-Oct-19,45,4:20:00 AM,Saturday,Burnhamthorpe and Hwy 427,Utilized Off Route,30,60,W/B,8611
12-Oct-19,300,4:40:00 AM,Saturday,Bloor and Riverside,Investigation,30,60,E/B,8606
12-Oct-19,30,4:45:00 AM,Saturday,Lambton and Jane,Investigation,10,20,E/B,8606
12-Oct-19,73,4:46:00 AM,Saturday,Kennedy Station,Utilized Off Route,10,20,E/B,8095
12-Oct-19,37,5:29:00 AM,Saturday,Islington and Steeles,Investigation,23,46,W/B,8448
12-Oct-19,32,5:40:00 AM,Saturday,On Eglinton at Kane Avew,Mechanical,10,20,E/B,1016
12-Oct-19,85,7:15:00 AM,Saturday,Toronto Zoo,Mechanical,7,15,E/B,3555
12-Oct-19,106,7:20:00 AM,Saturday,Sheppard West Stn,Utilized Off Route,11,22,N/B,8173
12-Oct-19,105,7:20:00 AM,Saturday,Sheppard West Stn,Mechanical,1,1,N/B,8304
12-Oct-19,161,7:26:00 AM,Saturday,Jane At Alliance,Mechanical,13,26,E/B,1618
12-Oct-19,85,8:00:00 AM,Saturday,Toronto Zoo,Mechanical,8,24,S/B,1320
12-Oct-19,95,8:05:00 AM,Saturday,Victoria Park and Ellesmere,Mechanical,7,14,E/B,1299
12-Oct-19,112,8:07:00 AM,Saturday,Disco Road & Attwel Dr,Mechanical,17,34,S/B,8090
12-Oct-19,34,8:33:00 AM,Saturday,Eglinton and Lebovic,Mechanical,17,34,E/B,8797
12-Oct-19,29,8:35:00 AM,Saturday,Wilson Stn,Mechanical,8,16,S/B,9043
12-Oct-19,87,9:02:00 AM,Saturday,Cosburn and Coxwell,Mechanical,10,20,W/B,3137
12-Oct-19,716,9:50:00 AM,Saturday,Kennedy Stn,Utilized Off Route,1,1,N/B,8471
12-Oct-19,34,9:57:00 AM,Saturday,Eglinton and Warden,Utilized Off Route,9,18,E/B,8720
12-Oct-19,43,9:58:00 AM,Saturday,Kennedy Station,Utilized Off Route,1,1,N/B,8937
12-Oct-19,54,9:58:00 AM,Saturday,Lawrence RT,Utilized Off Route,18,35,E/B,8890
12-Oct-19,41,10:00:00 AM,Saturday,Pioneer Village to Keele Station,General Delay,30,40,bw,
12-Oct-19,42,10:00:00 AM,Saturday,Cummer Route,General Delay,13,28,BW,0
12-Oct-19,116,10:05:00 AM,Saturday,Kennedy Station,Utilized Off Route,9,18,N/B,8839
12-Oct-19,53,10:18:00 AM,Saturday,Midland and Steeles,Diversion,8,16,E/B,3404
12-Oct-19,90,10:30:00 AM,Saturday,Oakwood and Vaughan,Mechanical,8,16,N/B,1246
12-Oct-19,70,10:33:00 AM,Saturday,Warden station,Investigation,22,44,W/B,8940
12-Oct-19,94,10:40:00 AM,Saturday,Ossington Station,Mechanical,12,24,W/B,1415
12-Oct-19,60,10:54:00 AM,Saturday,Pioneer Village Station,Mechanical,11,22,EB,3476
12-Oct-19,22,11:10:00 AM,Saturday,Coxwell & Queen St. E.,Investigation,9,18,S/B,8402
12-Oct-19,68,11:46:00 AM,Saturday,warden and st. clair,General Delay,10,20,E/B,8676
12-Oct-19,900,11:55:00 AM,Saturday,Kipling Station,Mechanical,7,14,S/B,8062
12-Oct-19,100,12:00:00 PM,Saturday,Entire route,General Delay,10,19,B/W,
12-Oct-19,94,12:00:00 PM,Saturday,Entire route,General Delay,15,30,B/W,
12-Oct-19,87,12:00:00 PM,Saturday,Entire route,General Delay,10,20,B/W,
12-Oct-19,2,12:09:00 PM,Saturday,Anette st and Weston rd.,Investigation,1,1,E/B,9109
12-Oct-19,17,12:17:00 PM,Saturday,warden station,Investigation,15,30,W/B,8945
12-Oct-19,169,12:47:00 PM,Saturday,commander and huntingwood,Investigation,1,1,W/B,1351
12-Oct-19,41,12:57:00 PM,Saturday,Eglinton and Keele,Mechanical,10,18,N/B,1086
12-Oct-19,32,1:00:00 PM,Saturday,Renforth to Eglinton Station,General Delay,25,35,bw,
12-Oct-19,935,1:00:00 PM,Saturday,Entire route,General Delay,20,30,B/W,
12-Oct-19,35,1:00:00 PM,Saturday,Entire route,General Delay,20,27,B/W,
12-Oct-19,60,1:00:00 PM,Saturday,Steeles West Route,General Delay,15,24,BW,0
12-Oct-19,168,1:18:00 PM,Saturday,Old Weston & Turnberry,Diversion,50,58,B/W,
12-Oct-19,41,1:29:00 PM,Saturday,Old Weston Road and Turnberry,Diversion,28,38,N/B,
12-Oct-19,23,1:30:00 PM,Saturday,23 Dawes route,General Delay,1,1,B/W,
12-Oct-19,16,2:09:00 PM,Saturday,mccown elesmere,Investigation,10,20,W/B,3138
12-Oct-19,165,2:26:00 PM,Saturday,Weston at Fenmar,Diversion,146,154,N/B,3317
12-Oct-19,116,3:02:00 PM,Saturday,Neilson and morning side,Investigation,7,15,W/B,8675
12-Oct-19,925,3:08:00 PM,Saturday,Pape Station,Mechanical,10,20,B/W,8763
12-Oct-19,37,3:10:00 PM,Saturday,HWLP - Humberwood loop,Mechanical,14,28,S/B,8082
12-Oct-19,131,3:40:00 PM,Saturday,Scarboro town center,Mechanical,14,28,W/B,1343
12-Oct-19,32,3:44:00 PM,Saturday,Emmitt,Mechanical,25,50,E/B,1137
12-Oct-19,40,3:48:00 PM,Saturday,Dundas & Clendenan,Investigation,10,20,W/B,8066
12-Oct-19,54,3:50:00 PM,Saturday,Lawrence RT,Mechanical,13,26,E/B,8712
12-Oct-19,66,4:00:00 PM,Saturday,Entire Route,General Delay,20,30,B/W,
12-Oct-19,39,4:00:00 PM,Saturday,Route 39,General Delay,17,22,B/W,
12-Oct-19,53,4:00:00 PM,Saturday,Route 53,General Delay,15,20,B/W,
12-Oct-19,30,4:00:00 PM,Saturday,Entire Route,General Delay,20,30,B/W,
12-Oct-19,71,4:00:00 PM,Saturday,Entire Route,General Delay,15,30,B/W,
12-Oct-19,73,4:00:00 PM,Saturday,Entire Route,General Delay,15,25,B/W,
12-Oct-19,76,4:00:00 PM,Saturday,Entire Route,General Delay,20,30,B/W,
12-Oct-19,123,4:00:00 PM,Saturday,Entire Route,General Delay,20,30,B/W,
12-Oct-19,57,4:03:00 PM,Saturday,Midland & Ellesmere,Diversion,30,44,S/B,8752
12-Oct-19,165,4:18:00 PM,Saturday,Wilson Station,Investigation,8,16,W/B,3319
12-Oct-19,36,4:18:00 PM,Saturday,Finch W & Bathurst,Investigation,5,11,W/B,3265
12-Oct-19,7,4:30:00 PM,Saturday,Southbound Bathurst from Eglinton,General Delay,15,22,S/B,
12-Oct-19,85,5:04:00 PM,Saturday,HWY 404 and Sheppard,Mechanical,5,10,E/B,1639
12-Oct-19,7,5:13:00 PM,Saturday,Bathurst Station,Mechanical,8,15,S/B,8327
12-Oct-19,80,5:15:00 PM,Saturday,Lakeshore & Parkside,General Delay,24,50,B/W,
12-Oct-19,89,5:30:00 PM,Saturday,St.Clair and Keel,General Delay,31,41,B/W,
12-Oct-19,40,5:30:00 PM,Saturday,Dundas West Station & Bloor,General Delay,22,32,B/W,
12-Oct-19,168,5:30:00 PM,Saturday,Dundas West Station & Bloor,General Delay,15,23,B/W,
12-Oct-19,131,5:34:00 PM,Saturday,Scarboro town center,Mechanical,14,28,W/B,3555
12-Oct-19,126,6:12:00 PM,Saturday,Christie and Yarmouth,Investigation,30,60,N/B,1356
12-Oct-19,52,6:17:00 PM,Saturday,LAWRENCE WEST STATION,Mechanical,17,34,W/B,8354
12-Oct-19,69,6:33:00 PM,Saturday,Warden Stn,Mechanical,10,20,N/B,9217
12-Oct-19,129,6:57:00 PM,Saturday,McCowan & Steeles,Mechanical,6,18,S/B,3469
12-Oct-19,118,7:00:00 PM,Saturday,Wilson Station to Thistledown and Albion,General Delay,45,75,B/W,
12-Oct-19,96,7:00:00 PM,Saturday,York Mills Station to all branches,General Delay,40,60,B/W,
12-Oct-19,165,7:00:00 PM,Saturday,Barmac and Steeles to York Mills Station,General Delay,23,31,B/W,
12-Oct-19,161,7:06:00 PM,Saturday,Ossington Station to Jane and Alliance,General Delay,35,50,B/W,
12-Oct-19,102,7:10:00 PM,Saturday,Warden Station,Mechanical,10,20,N/B,8562
12-Oct-19,68,7:45:00 PM,Saturday,Warden & Enterprise,Diversion,36,77,N/B,8823
12-Oct-19,96,7:47:00 PM,Saturday,Humber College,Mechanical,18,20,W/B,3705
12-Oct-19,66,8:00:00 PM,Saturday,Old mills attion to Humber loop,General Delay,15,30,B/W,
12-Oct-19,24,8:05:00 PM,Saturday,Vic park Station,Mechanical,6,12,B/W,8496
12-Oct-19,73,8:27:00 PM,Saturday,Hwy 27 and Albion,Investigation,20,40,S/B,8033
12-Oct-19,24,8:39:00 PM,Saturday,Victoria Park Station,Utilized Off Route,9,18,N/B,8523
12-Oct-19,35,8:42:00 PM,Saturday,Pioneer village station,Investigation,7,14,E/B,3563
12-Oct-19,32,8:53:00 PM,Saturday,Scarlett and Eglinton,Mechanical,10,20,W/B,1273
12-Oct-19,54,9:00:00 PM,Saturday,54- LAWRENCE EAST,General Delay,20,40,B/W,
12-Oct-19,85,9:39:00 PM,Saturday,Don mills station,Mechanical,5,10,E/B,1573
12-Oct-19,45,9:40:00 PM,Saturday,Kipling station,Utilized Off Route,10,20,N/B,8605
12-Oct-19,52,9:40:00 PM,Saturday,LAWRENCE STATION,Mechanical,1,1,E/B,8351
12-Oct-19,76,9:40:00 PM,Saturday,Royal york station,Utilized Off Route,10,20,S/B,8089
12-Oct-19,35,9:49:00 PM,Saturday,Jane and Finch,Mechanical,7,14,E/B,3563
12-Oct-19,22,10:28:00 PM,Saturday,Coxwell Station,Investigation,10,20,B/W,8533
12-Oct-19,84,11:10:00 PM,Saturday,BATHURST/SHEPPARD,Emergency Services,10,20,E/B,3264
12-Oct-19,39,11:14:00 PM,Saturday,Finch and Doris,Mechanical,15,30,E/B,1393
12-Oct-19,16,11:25:00 PM,Saturday,Warden Station,Investigation,15,30,N/B,3138
13-Oct-19,60,1:00:00 AM,Sunday,Pioneer Village station,General Delay,10,20,BW,3220
13-Oct-19,22,1:00:00 AM,Sunday,BRGA,Utilized Off Route,10,20,B/W,8496
13-Oct-19,85,1:46:00 AM,Sunday,Don mills station,Mechanical,20,40,E/B,1550
13-Oct-19,343,3:46:00 AM,Sunday,Kennedy and Bertrand,Investigation,28,56,NB,8828
13-Oct-19,8,7:32:00 AM,Sunday,Broadview/Plains,Mechanical,,15,W/B,8550
13-Oct-19,22,7:47:00 AM,Sunday,COXWELL / Coxwell Station,Investigation,10,20,S/B,8949
13-Oct-19,984,8:22:00 AM,Sunday,Sheppard Staion,Mechanical,13,26,W/B,3288
13-Oct-19,88,8:30:00 AM,Sunday,St. Clair Station,Mechanical,20,40,E/B,8357
13-Oct-19,716,8:45:00 AM,Sunday,Victoria Park,Utilized Off Route,1,1,B/W,8561
13-Oct-19,63,8:47:00 AM,Sunday,Eglinton West Station,Mechanical,10,20,S/B,8378
13-Oct-19,86,8:47:00 AM,Sunday,Kennedy Station,Utilized Off Route,8,16,NB,8925
13-Oct-19,939,8:49:00 AM,Sunday,Scarborough Town Centre,Utilized Off Route,8,16,W/B,1313
13-Oct-19,43,8:54:00 AM,Sunday,Kennedy STN,Utilized Off Route,10,20,N/B,8652
13-Oct-19,34,9:00:00 AM,Sunday,Kennedy Station,Utilized Off Route,10,20,W/B,8903
13-Oct-19,116,9:03:00 AM,Sunday,Kennedy Station,Utilized Off Route,8,16,E/B,8643
13-Oct-19,102,9:10:00 AM,Sunday,Warden STN,Utilized Off Route,10,20,E/B,9235
13-Oct-19,86,9:10:00 AM,Sunday,Kennedy station,Utilized Off Route,8,16,E/B,8663
13-Oct-19,52,10:04:00 AM,Sunday,Lawrence West Station,Utilized Off Route,10,20,W/B,8134
13-Oct-19,89,10:30:00 AM,Sunday,Entire Route,General Delay,18,28,B/W,
13-Oct-19,11,10:35:00 AM,Sunday,Davisville Stn.,Utilized Off Route,40,60,N/B,8382
13-Oct-19,34,10:58:00 AM,Sunday,Eglinton Station,Mechanical,9,17,E/B,8816
13-Oct-19,133,10:59:00 AM,Sunday,Staines,Mechanical,10,20,S/B,3469
13-Oct-19,939,11:00:00 AM,Sunday,Finch and Kennedy,Mechanical,8,16,E/B,1730
13-Oct-19,67,11:15:00 AM,Sunday,PHARMACY NORTH / Pharmacy and Ellesmere,Diversion,1,1,B/W,8702
13-Oct-19,95,11:22:00 AM,Sunday,Pharmacy and Ellesmere,Diversion,1,1,B/W,
13-Oct-19,984,11:40:00 AM,Sunday,Brentwood Ave and Sheppard west st,Investigation,13,26,E/B,3246
13-Oct-19,53,12:07:00 PM,Sunday,finch stn,Investigation,10,20,,3434
13-Oct-19,60,12:10:00 PM,Sunday,Pioneer Village Station,Mechanical,11,22,EB,3328
13-Oct-19,94,12:47:00 PM,Sunday,Wellsley Stn,Investigation,13,26,E/B,1130
13-Oct-19,85,1:29:00 PM,Sunday,Toronto Zoo,Mechanical,6,12,N/B,1311
13-Oct-19,102,1:38:00 PM,Sunday,Warden Station,Mechanical,10,20,S/B,3129
13-Oct-19,38,1:46:00 PM,Sunday,Military Trail and Watson,Mechanical,10,20,E/B,1232
