_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
1628996,35369,BP-31453,3205,Bathurst St,Cranbrooke Ave,South,Bathurst St,East,,8,,Ring,Existing,0,310398.317,4842606.528,-79.43051596,43.72339118,"{u'type': u'Point', u'coordinates': (-79.4305159578, 43.7233911818)}"
1628997,35370,BP-29847,608,Dundas St W,Dundas St W,North,Ln W Augusta N Dundas,North,,11,,Ring,Existing,0,312735.237,4834704.04,-79.40162741,43.65223729,"{u'type': u'Point', u'coordinates': (-79.4016274085, 43.6522372928)}"
1628998,35371,BP-28278,2366,Bloor St W,Bloor St W,North,Willard Ave,East,,4,Bloor West Village,Ring,Existing,0,306294.346,4834459.314,-79.48147536,43.65007525,"{u'type': u'Point', u'coordinates': (-79.4814753587, 43.6500752518)}"
1628999,35372,BP-33551,1922,Gerrard St E,Gerrard St E,North,Glenmore Rd,East,,19,,Ring,Existing,0,319991.199,4837864.311,-79.31158715,43.680571,"{u'type': u'Point', u'coordinates': (-79.3115871541, 43.6805710033)}"
1629000,35373,BP-32652,1625,Dufferin St,Dufferin St,East,MacKay Ave,South,,9,,Ring,Existing,0,309430.223,4837453.677,-79.44257583,43.67701561,"{u'type': u'Point', u'coordinates': (-79.4425758263, 43.6770156101)}"
1629001,35375,BP-25086,326 1/2,Bloor St W,Bloor St W,North,Spadina Ave,East,,11,Bloor Annex,Ring,Existing,0,312583.532,4836323.223,-79.40348474,43.6668137,"{u'type': u'Point', u'coordinates': (-79.4034847389, 43.6668137029)}"
1629002,35376,BP-25080,384,Bloor St W,Bloor St W,North,Dalton Rd,East,,11,Bloor Annex,Ring,Existing,0,312340.305,4836252.936,-79.40650172,43.66618353,"{u'type': u'Point', u'coordinates': (-79.4065017149, 43.6661835335)}"
1629003,35377,BP-28555,100,St Clair Ave W,St Clair Ave W,North,Deer Park Cres,West,,12,Yonge & St. Clair,Ring,Existing,0,312963.493,4838593.975,-79.39873889,43.68724936,"{u'type': u'Point', u'coordinates': (-79.3987388896, 43.6872493594)}"
1629004,35378,BP-32773,2340,Yonge St,Yonge St,West,Roehampton Ave,South,,8,,Ring,Existing,0,312969.584,4840855.532,-79.39862905,43.70760618,"{u'type': u'Point', u'coordinates': (-79.3986290475, 43.707606184)}"
1629005,35379,BP-25342,763,Dundas St W,Dundas St W,South,College Pl,West,,10,Trinity-Bellwoods,Ring,Existing,0,312317.761,4834684.845,-79.40680309,43.65206885,"{u'type': u'Point', u'coordinates': (-79.4068030902, 43.6520688485)}"
1629006,35380,BP-25382,1077,Dundas St W,Dundas St W,South,Ln W Shaw S Dundas,East,,10,,Ring,Existing,0,311366.672,4834419.52,-79.41859686,43.64968957,"{u'type': u'Point', u'coordinates': (-79.4185968558, 43.6496895693)}"
1629007,35381,BP-35546,207,Beverley St,Beverley St,East,Cecil St,North,,11,,Ring,Existing,0,313259.833,4835247.266,-79.39511553,43.65712127,"{u'type': u'Point', u'coordinates': (-79.3951155281, 43.6571212731)}"
1629008,35382,BP-32967,750,Spadina Ave,Spadina Ave,West,Bloor St W,South,,11,,Ring,Existing,0,312557.503,4836281.734,-79.40380809,43.66644051,"{u'type': u'Point', u'coordinates': (-79.4038080926, 43.666440519)}"
1629009,35383,BP-25420,876,Dundas St W,Dundas St W,North,Claremont St,East,,11,Trinity-Bellwoods,Ring,Existing,0,311945.781,4834595.664,-79.41141566,43.65126976,"{u'type': u'Point', u'coordinates': (-79.4114156623, 43.6512697657)}"
1629010,35384,BP-25713,1,Gore Vale Ave,Queen St W,North,Gore Vale Ave,West,,10,West Queen West,Ring,Existing,0,311901.887,4833971.37,-79.41196801,43.64565069,"{u'type': u'Point', u'coordinates': (-79.4119680113, 43.645650695)}"
1629011,35385,BP-23389,2206,Bloor St W,Bloor St W,North,Kennedy Ave,West,,4,Bloor West Village,Ring,Existing,0,306752.611,4834597.618,-79.47579399,43.65131911,"{u'type': u'Point', u'coordinates': (-79.4757939829, 43.6513191141)}"
1629012,35386,BP-23996,185,Dundas St W,Dundas St W,South,Centre Ave,East,,10,,Ring,Existing,0,313935.57,4835014.365,-79.38674174,43.65501686,"{u'type': u'Point', u'coordinates': (-79.3867417395, 43.6550168596)}"
1629013,35387,BP-26241,2092,Yonge St,Yonge St,West,Manor Rd E,South,,12,Midtown Yonge,Ring,Existing,0,313058.504,4840265.484,-79.39753475,43.70229402,"{u'type': u'Point', u'coordinates': (-79.3975347468, 43.7022940243)}"
1629014,35388,BP-31311,672,Dupont St,Dupont St,North,Willowvale Lane,West,,11,,Ring,Existing,0,311077.253,4836851.741,-79.42215633,43.67158531,"{u'type': u'Point', u'coordinates': (-79.4221563277, 43.6715853081)}"
1629015,35389,BP-28276,417,Jane St,Jane St,East,Montye Ave,South,,4,Baby Point Gates,Ring,Existing,0,305744.543,4835439.455,-79.48828927,43.65889875,"{u'type': u'Point', u'coordinates': (-79.4882892702, 43.6588987498)}"
1629016,35390,BP-33847,369,Sorauren Ave,Sorauren Ave,East,Grenadier Rd,South,,4,,Ring,Existing,0,309253.395,4834436.907,-79.44479374,43.64986173,"{u'type': u'Point', u'coordinates': (-79.4447937412, 43.6498617289)}"
1629017,35391,BP-35825,637,Davenport Rd,Davenport Rd,South,Howland Ave,West,,12,,Ring,Existing,0,311774.843,4837424.82,-79.41349818,43.67673755,"{u'type': u'Point', u'coordinates': (-79.4134981744, 43.6767375535)}"
1629018,35392,BP-33914,221,Broadview Ave,Broadview Ave,East,Ln W Broadview N Kintyre,East,,14,,Ring,Existing,0,316814.525,4835785.404,-79.35103284,43.6619163,"{u'type': u'Point', u'coordinates': (-79.3510328322, 43.661916293)}"
1629019,35402,BP-01350,620,King St W,King St W,North,Portland St,West,,10,,Ring,Temporarily Removed,0,312809.504,4833832.178,-79.40071965,43.64438856,"{u'type': u'Point', u'coordinates': (-79.4007196539, 43.6443885609)}"
1629020,35418,BP-13951,1794,Eglinton Ave W,,,Dufferin St,,,8,York-Eglinton,Ring,Temporarily Removed,0,308906.827,4839567.106,-79.4490509,43.6960423,"{u'type': u'Point', u'coordinates': (-79.4490508988, 43.6960422964)}"
1629021,35420,BP-33623,1026,Danforth Ave,Danforth Ave,North,Donlands Ave,East,,14,THE DANNY Danforth Mosaic,Ring,Existing,0,317981.516,4837871.051,-79.3365125,43.68067004,"{u'type': u'Point', u'coordinates': (-79.3365125043, 43.6806700382)}"
1629022,35421,BP-26257,402,Eglinton Ave W,Eglinton Ave W,North,Elmsthorpe Ave,East,,8,The Eglinton Way,Ring,Existing,0,311994.957,4840477.015,-79.41072759,43.70420914,"{u'type': u'Point', u'coordinates': (-79.4107275889, 43.7042091384)}"
1629023,35424,BP-45135,111,Bathurst St,Adelaide St W,South,Bathurst St,East,,10,,Ring,Existing,0,312636.155,4833921.288,-79.40286707,43.64519252,"{u'type': u'Point', u'coordinates': (-79.4028670743, 43.6451925178)}"
1629024,35425,BP-36063,1382,Queen St W,Queen St W,North,Cowan Ave,West,,4,Parkdale Village,Ring,Existing,0,310171.498,4833488.227,-79.43342196,43.64131626,"{u'type': u'Point', u'coordinates': (-79.4334219682, 43.6413162531)}"
1629025,35428,BP-26859,120,Strachan Ave,Strachan Ave,West,Shank St,East,,10,,Ring,Existing,0,311884.243,4833629.163,-79.4121912,43.64257054,"{u'type': u'Point', u'coordinates': (-79.4121912054, 43.6425705346)}"
1629026,35429,BP-34263,1233,Bay St,Cumberland St,North,Bay St,East,,11,Bloor-Yorkville,Ring,Existing,0,313704.101,4836753.525,-79.38958269,43.67067441,"{u'type': u'Point', u'coordinates': (-79.3895826841, 43.6706744108)}"
1629027,35431,BP-30023,1895,Eglinton Ave W,Eglinton Ave W,South,Kirknewton Rd,East,,9,Fairbank Village,Ring,Existing,0,308675.846,4839479.224,-79.45191707,43.69525249,"{u'type': u'Point', u'coordinates': (-79.4519170692, 43.6952524866)}"
1629028,35433,BP-32317,1733,Queen St E,Queen St E,South,Ln 2 E Kingston N Queen,South,,19,,Ring,Existing,0,320030.585,4836406.253,-79.31113983,43.66744582,"{u'type': u'Point', u'coordinates': (-79.3111398245, 43.6674458161)}"
1629029,35435,BP-29067,399,Bathurst St,Bathurst St,East,College Pl,East,,11,Kensington Market,Ring,Existing,0,312372.999,4834768.798,-79.40611713,43.65282398,"{u'type': u'Point', u'coordinates': (-79.4061171341, 43.6528239782)}"
1629030,35436,BP-33785,1275,Dundas St W,Dundas St W,South,Dovercourt Rd,West,,9,Little Portugal,Ring,Existing,0,310832.467,4834385.008,-79.42521946,43.64938343,"{u'type': u'Point', u'coordinates': (-79.4252194585, 43.6493834383)}"
1629031,35438,BP-23397,1722,Queen St W,Queen St W,North,King St W,East,,4,Parkdale Village,Ring,Existing,0,309201.593,4833223.267,-79.44544579,43.63893762,"{u'type': u'Point', u'coordinates': (-79.4454457883, 43.6389376185)}"
1629032,35440,BP-36022,49,Ontario St,Ontario St,East,Gendron Lane,South,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315586.04,4834807.277,-79.36628423,43.65313069,"{u'type': u'Point', u'coordinates': (-79.3662842188, 43.6531306881)}"
1629033,35441,BP-32224,4,Eastern Ave,Eastern Ave,North,Erin St,North,,13,,Ring,Existing,0,316013.191,4834701.404,-79.36099099,43.65217137,"{u'type': u'Point', u'coordinates': (-79.3609909918, 43.6521713733)}"
1629034,35442,BP-21093,55,Queen St E,Queen St E,South,Bond St,South,,13,,Ring,Existing,0,314718.747,4834771.675,-79.37703678,43.6528223,"{u'type': u'Point', u'coordinates': (-79.3770367785, 43.6528222935)}"
1629035,35444,BP-32146,2045,Dufferin St,Dufferin St,East,Bloem Ave,North,,12,,Ring,Existing,0,309122.612,4838505.054,-79.4463824,43.68648123,"{u'type': u'Point', u'coordinates': (-79.4463823986, 43.6864812309)}"
1629036,35456,BP-18132,533,St Clair Ave W,St Clair Ave W,South,Vaughan Rd,East,,12,Wychwood Heights,Ring,Existing,0,311305.821,4838100.745,-79.41930682,43.68282601,"{u'type': u'Point', u'coordinates': (-79.4193068139, 43.6828260149)}"
1629037,35460,BP-18166,107,Jarvis St,Jarvis St,East,Richmond St E,,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315078.469,4834715.563,-79.37257837,43.65231232,"{u'type': u'Point', u'coordinates': (-79.3725783648, 43.6523123267)}"
1629038,35466,BP-18951,32,Lisgar St,Lisgar St,West,Sudbury St,North,,9,,Ring,Existing,0,311005.796,4833531.874,-79.42308061,43.64170264,"{u'type': u'Point', u'coordinates': (-79.4230806136, 43.6417026456)}"
1629039,35474,BP-28452,2885,Dundas St W,Dundas St W,South,Mavety St,East,,4,Junction Gardens,Ring,Existing,0,307570.887,4836157.421,-79.46564202,43.66535685,"{u'type': u'Point', u'coordinates': (-79.4656420221, 43.6653568443)}"
1629040,35475,BP-29017,438,Dundas St W,Dundas St W,North,Ln E Huron S Dundas,East,,11,Chinatown,Ring,Existing,0,313229.867,4834848.65,-79.39549326,43.65353353,"{u'type': u'Point', u'coordinates': (-79.3954932667, 43.6535335358)}"
1629041,35476,BP-36831,1751,Lake Shore Blvd W,Lake Shore Blvd W,South,Lakeshore E Parkside Ramp,West,,4,,Ring,Existing,0,308390.594,4833111.101,-79.45549821,43.63793232,"{u'type': u'Point', u'coordinates': (-79.4554982116, 43.6379323249)}"
1629042,35477,BP-27025,264,Beatrice St,Montrose Ave,East,North Beatrice St,North,,11,,Ring,Existing,0,311337.536,4835363.195,-79.41894662,43.65818417,"{u'type': u'Point', u'coordinates': (-79.4189466136, 43.6581841717)}"
1629043,35478,BP-28701,311,Sherbourne St,Gerrard St E,North,Sherbourne St,East,,13,,Ring,Existing,0,315135.215,4835722.771,-79.37185561,43.66137775,"{u'type': u'Point', u'coordinates': (-79.3718556109, 43.6613777506)}"
1629044,35479,BP-29174,484,Dundas St W,Dundas St W,North,Ln E Spadina N Dundas,East,,11,Chinatown,Ring,Existing,0,313100.03,4834811.639,-79.39710345,43.65320184,"{u'type': u'Point', u'coordinates': (-79.397103448, 43.6532018473)}"
1629045,35480,BP-34122,2340,Dundas St W,Bloor St W,North,Dundas St W,East,,4,,Ring,Existing,0,308727.688,4835191.229,-79.45130515,43.65665461,"{u'type': u'Point', u'coordinates': (-79.4513051499, 43.6566546093)}"
1629046,35483,BP-29517,311,Richmond St E,Richmond St E,South,Sherbourne St,West,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315343.305,4834822.42,-79.36929313,43.65327047,"{u'type': u'Point', u'coordinates': (-79.3692931292, 43.6532704756)}"
1629047,35486,BP-31623,835,Queen St E,Queen St E,South,Empire Ave,East,,14,Leslieville,Ring,Existing,0,317368.249,4835581.662,-79.34417202,43.66007319,"{u'type': u'Point', u'coordinates': (-79.3441720189, 43.6600731948)}"
1629048,35487,BP-31664,401,Roncesvalles Ave,Roncesvalles Ave,East,Ln S Howard Park W Lynd,West,,4,Roncesvalles Village,Ring,Existing,0,308773.33,4834550.637,-79.45074401,43.65088817,"{u'type': u'Point', u'coordinates': (-79.4507440009, 43.6508881724)}"
1629049,35488,BP-25565,1155,Dundas St W,Dundas St W,South,Ossington Ave,West,,10,Little Portugal,Ring,Existing,0,311149.616,4834373.744,-79.4212881,43.64927941,"{u'type': u'Point', u'coordinates': (-79.4212881061, 43.6492794077)}"
1629050,35489,BP-28335,570,Sherbourne St,Sherbourne St,West,Linden St,South,,13,,Ring,Existing,0,314787.56,4836718.107,-79.37614769,43.67034183,"{u'type': u'Point', u'coordinates': (-79.3761476909, 43.670341835)}"
1629051,35490,BP-30919,2470A,Yonge St,Yonge St,West,Erskine Ave,North,,8,Uptown Yonge,Ring,Existing,0,312904.052,4841264.082,-79.39943604,43.71128437,"{u'type': u'Point', u'coordinates': (-79.3994360411, 43.7112843646)}"
1629052,35491,BP-20107,20,Spadina Ave,Spadina Ave,West,Clarence Sq,West,,10,,Ring,Existing,0,313313.123,4833753.822,-79.39447838,43.64367765,"{u'type': u'Point', u'coordinates': (-79.3944783811, 43.6436776588)}"
1629053,35492,BP-31825,185,Eastern Ave,Lawren Harris Sq,South,Eastern Ave,South,,13,,Ring,Existing,0,316526.08,4834980.98,-79.3546267,43.65468002,"{u'type': u'Point', u'coordinates': (-79.3546266985, 43.6546800199)}"
1629054,35493,BP-30660,94,Berkeley St,Berkeley St,West,Richmond St E,South,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315678.248,4834872.671,-79.36513979,43.65371798,"{u'type': u'Point', u'coordinates': (-79.3651397915, 43.6537179783)}"
1629055,35494,BP-29840,519,Dundas St W,Dundas St W,South,Spadina Ave,West,,10,Chinatown,Ring,Existing,0,312993.345,4834762.929,-79.39842677,43.65276458,"{u'type': u'Point', u'coordinates': (-79.3984267727, 43.6527645747)}"
1629056,35495,BP-27656,214,College St,College St,North,Ross St,North,,11,,Ring,Existing,0,313107.066,4835408.963,-79.39700703,43.65857848,"{u'type': u'Point', u'coordinates': (-79.3970070329, 43.658578484)}"
1629057,35497,BP-30807,457,Front St E,Front St E,South,Cooperage St,East,,13,,Ring,Existing,0,316368.429,4834785.327,-79.35658535,43.65292135,"{u'type': u'Point', u'coordinates': (-79.3565853513, 43.652921352)}"
1629058,35498,BP-28742,71,Grenville St,Grenville St,South,Elizabeth St,East,,11,,Ring,Existing,0,313907.718,4835711.474,-79.38707528,43.66129211,"{u'type': u'Point', u'coordinates': (-79.3870752751, 43.6612921103)}"
1629059,35500,BP-26147,3011,Lake Shore Blvd W,Lake Shore Blvd W,South,Tenth St,East,,3,Lakeshore Village,Ring,Existing,0,304142.491,4828900.295,-79.50814405,43.6000375,"{u'type': u'Point', u'coordinates': (-79.5081440441, 43.6000375015)}"
1629060,35503,BP-19599,490,Sherbourne St,Sherbourne St,West,Lourdes Lane,South,,13,,Ring,Existing,0,314880.831,4836416.179,-79.37499671,43.66762283,"{u'type': u'Point', u'coordinates': (-79.3749967122, 43.6676228283)}"
1629061,35532,BP-32281,934,Yonge St,Yonge St,West,Frichot Ave,South,,11,,Ring,Existing,0,313779.446,4837186.443,-79.38864115,43.67457033,"{u'type': u'Point', u'coordinates': (-79.388641148, 43.6745703332)}"
1629062,35533,BP-33685,1562A,Danforth Ave,Danforth Ave,North,Coxwell Ave,West,,14,THE DANNY Danforth Mosaic,Ring,Existing,0,318980.603,4838168.103,-79.32411329,43.68332549,"{u'type': u'Point', u'coordinates': (-79.3241132883, 43.6833254892)}"
1629063,35537,BP-43968,250,Davisville Ave,Davisville Ave,North,Mount Pleasant Rd,East,,15,,Ring,Existing,0,313944.012,4840064.099,-79.38655147,43.70047093,"{u'type': u'Point', u'coordinates': (-79.3865514736, 43.7004709284)}"
1629064,35538,BP-20935,115,Winona Dr,Winona Dr,East,Benson Ave,South,,12,,Ring,Existing,0,310331.744,4837539.029,-79.43139427,43.67777772,"{u'type': u'Point', u'coordinates': (-79.431394266, 43.6777777267)}"
1629065,35539,BP-27816,454,College St,College St,North,College Pl,East,,11,Little Italy,Ring,Existing,0,312204.823,4835173.578,-79.40819647,43.65646924,"{u'type': u'Point', u'coordinates': (-79.4081964679, 43.656469235)}"
1629066,35540,BP-31508,774,Queen St E,Queen St E,North,Saulter St,North,,14,Riverside District,Ring,Existing,0,317102.084,4835514.201,-79.3474736,43.6594704,"{u'type': u'Point', u'coordinates': (-79.3474736028, 43.659470408)}"
1629067,35541,BP-27250,617,Danforth Ave,Danforth Ave,South,Gough Ave,East,,14,Greektown on the Danforth,Ring,Existing,0,317231.484,4837645.821,-79.34582015,43.6786556,"{u'type': u'Point', u'coordinates': (-79.3458201465, 43.6786556054)}"
1629068,35542,BP-26603,278,Dupont St,Spadina Rd,West,Dupont St,North,,11,Dupont by the Castle,Ring,Existing,0,312270.397,4837253.653,-79.4073547,43.67519201,"{u'type': u'Point', u'coordinates': (-79.4073547044, 43.6751920105)}"
1629069,35543,BP-30138,491,College St,College St,South,Palmerston Blvd,East,,11,Little Italy,Ring,Existing,0,312083.232,4835116.915,-79.40970469,43.65596039,"{u'type': u'Point', u'coordinates': (-79.4097046914, 43.6559603927)}"
1629070,35544,BP-27584,274,Spadina Ave,Spadina Ave,West,Willison Sq,North,,10,Chinatown,Ring,Existing,0,313019.328,4834738.493,-79.39810503,43.65254433,"{u'type': u'Point', u'coordinates': (-79.3981050328, 43.6525443312)}"
1629071,35545,BP-26700,278,Dupont St,Spadina Rd,West,Dupont St,North,,11,Dupont by the Castle,Ring,Existing,0,312271.077,4837250.775,-79.40734632,43.67516609,"{u'type': u'Point', u'coordinates': (-79.4073463111, 43.6751660979)}"
1629072,35549,BP-34671,35,Britain St,Britain St,South,Stonecutters Lane,West,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315256.112,4834877.904,-79.37037299,43.65377113,"{u'type': u'Point', u'coordinates': (-79.3703729964, 43.6537711364)}"
1629073,35550,BP-22628,730,Bay St,Hayter St,South,Bay St,West,,11,,Ring,Existing,0,314035.994,4835469.6,-79.38548895,43.65911334,"{u'type': u'Point', u'coordinates': (-79.3854889483, 43.659113341)}"
1629074,35551,BP-20362,69,Spadina Ave,Spadina Ave,East,King St W,East,,10,Toronto Entertainment District,Ring,Existing,0,313280.878,4833972.62,-79.39487462,43.64564751,"{u'type': u'Point', u'coordinates': (-79.3948746284, 43.6456475055)}"
1629075,35552,BP-34819,65,Wright Ave,Wright Ave,South,Sorauren Ave,East,,4,,Ring,Existing,0,309386.223,4834059.985,-79.44315035,43.64646811,"{u'type': u'Point', u'coordinates': (-79.4431503472, 43.6464681111)}"
1629076,35553,BP-23270,2444B,Danforth Ave,Danforth Ave,North,Westlake Ave,East,,19,Danforth Village,Ring,Existing,0,320563.932,4838656.496,-79.30446056,43.68768973,"{u'type': u'Point', u'coordinates': (-79.3044605625, 43.6876897338)}"
1629077,35554,BP-20670,425,University Ave,University Ave,East,Dundas St W,South,,10,,Ring,Existing,0,313850.788,4834927.184,-79.38779429,43.65423315,"{u'type': u'Point', u'coordinates': (-79.3877942838, 43.6542331505)}"
1629078,35567,BP-27673,184-200,College St,College St,North,Ln E Beverley S College,North,,11,,Ring,Existing,0,313250.342,4835446.317,-79.39523009,43.65891311,"{u'type': u'Point', u'coordinates': (-79.3952300815, 43.6589131055)}"
1629079,35569,BP-18533,2701,Danforth Ave,Danforth Ave,South,Guest Ave,West,,19,Danforth Village,Ring,Existing,0,321083.063,4838795.78,-79.29801697,43.68893226,"{u'type': u'Point', u'coordinates': (-79.298016974, 43.6889322665)}"
1629080,35570,BP-23323,2,Forest Laneway,Doris Ave,West,Forest Laneway,North,,18,,Ring,Existing,0,312157.366,4847011.289,-79.40862309,43.76302397,"{u'type': u'Point', u'coordinates': (-79.4086230933, 43.7630239733)}"
1629081,35580,BP-16008,284,Dupont St,,,Spadina Rd,,,11,Dupont by the Castle,,Existing,0,312273.601,4837231.348,-79.40731528,43.67499121,"{u'type': u'Point', u'coordinates': (-79.4073152785, 43.6749912041)}"
1629082,35581,BP-23916,120,Bayview Ave,Bayview Ave,East,Mill St,North,,13,,Ring,Existing,0,316641.857,4834815.037,-79.35319501,43.65318447,"{u'type': u'Point', u'coordinates': (-79.3531950041, 43.6531844786)}"
1629083,35582,BP-29023,284,College St,College St,North,Douglas Campbell Lane,West,,11,,Ring,Existing,0,312767.272,4835328.464,-79.40122106,43.6578576,"{u'type': u'Point', u'coordinates': (-79.4012210608, 43.6578576035)}"
1629084,35583,BP-32606,1254,Bay St,Bay St,West,Yorkville Ave,South,,11,Bloor-Yorkville,Ring,Existing,0,313660.441,4836787.375,-79.39012354,43.67097963,"{u'type': u'Point', u'coordinates': (-79.390123543, 43.6709796269)}"
1629085,35584,BP-26266,2A,Heddington Ave,Eglinton Ave W,North,Heddington Ave,West,,8,The Eglinton Way,Ring,Existing,0,311717.332,4840396.986,-79.41417329,43.70349142,"{u'type': u'Point', u'coordinates': (-79.4141732828, 43.7034914143)}"
1629086,35585,BP-26594,428,Summerhill Ave,Summerhill Ave,North,Jean St,West,,11,,Ring,Existing,0,314805.242,4838472.841,-79.37589587,43.68613648,"{u'type': u'Point', u'coordinates': (-79.375895873, 43.6861364775)}"
1629087,35586,BP-25935,235,Danforth Ave,Danforth Ave,South,Playter Blvd,West,,14,Broadview Danforth,Ring,Existing,0,316448.474,4837434.499,-79.35553586,43.67676612,"{u'type': u'Point', u'coordinates': (-79.3555358577, 43.6767661206)}"
1629088,35587,BP-29303,526,Queen St W,Queen St W,North,Ryerson Ave,West,,10,Queen Street West,Ring,Existing,0,312681.701,4834189.447,-79.4022986,43.64760583,"{u'type': u'Point', u'coordinates': (-79.4022985983, 43.6476058309)}"
1629089,35588,BP-34770,3,Borden St,Borden St,East,College St,North,,11,,Ring,Existing,0,312450.57,4835249.426,-79.40514868,43.65714948,"{u'type': u'Point', u'coordinates': (-79.4051486745, 43.6571494812)}"
1629090,35589,BP-21748,545,Richmond St W,Richmond St W,South,Ln E Bathurst N Richmond,East,,10,,Ring,Existing,0,312716.444,4834092.041,-79.40186935,43.64672868,"{u'type': u'Point', u'coordinates': (-79.4018693528, 43.6467286762)}"
1629091,35590,BP-26796,29,Woodward Ave,Woodward Ave,West,Eastern Ave,North,,14,,Ring,Existing,0,319349.916,4836098.297,-79.31958842,43.66468744,"{u'type': u'Point', u'coordinates': (-79.3195884212, 43.6646874473)}"
1629092,35591,BP-24498,605,Markham St,Bloor St W,South,Markham St,East,,11,Mirvish Village,Ring,Existing,0,311879.76,4836103.467,-79.41221433,43.66484264,"{u'type': u'Point', u'coordinates': (-79.4122143353, 43.6648426423)}"
1629093,35592,BP-30917,3000,Yonge St,Yonge St,West,Lympstone Ave,North,,8,,Ring,Existing,0,312693.28,4842631.43,-79.40203148,43.72359447,"{u'type': u'Point', u'coordinates': (-79.4020314768, 43.7235944661)}"
1629094,35593,BP-21955,288,Bremner Blvd,Bremner Blvd,North,Lower Simcoe St,West,,10,Toronto Entertainment District,Ring,Existing,0,314005.929,4833580.041,-79.3858939,43.64210514,"{u'type': u'Point', u'coordinates': (-79.3858939088, 43.642105145)}"
1629095,35594,BP-20715,55,Centre Ave,Centre Ave,East,Dundas St W,South,,10,,Ring,Existing,0,313929.051,4834961.543,-79.38682346,43.65454147,"{u'type': u'Point', u'coordinates': (-79.3868234517, 43.654541471)}"
1629096,35596,BP-24932,3,Upton Rd,Warden Ave,East,Upton Rd,South,,20,,Ring,Existing,0,322260.411,4842003.78,-79.28330869,43.71778142,"{u'type': u'Point', u'coordinates': (-79.2833086939, 43.7177814195)}"
1629097,35597,BP-31257,2454,Yonge St,Yonge St,West,Erskine Ave,West,,8,Uptown Yonge,Ring,Existing,0,312907.029,4841246.121,-79.39939937,43.71112266,"{u'type': u'Point', u'coordinates': (-79.3993993697, 43.7111226606)}"
1629098,35598,BP-22236,135,Dundas St E,Dundas St E,South,Mutual St,West,,13,,Ring,Existing,0,314809.537,4835202.9,-79.37590326,43.65670267,"{u'type': u'Point', u'coordinates': (-79.3759032598, 43.6567026772)}"
1629099,35599,BP-20041,1180,Bay St,Bay St,West,Bloor St W,South,,11,Bloor Street,Ring,Existing,0,313713.547,4836614.818,-79.38946784,43.66942575,"{u'type': u'Point', u'coordinates': (-79.3894678384, 43.6694257524)}"
1629100,35601,BP-21036,330,Lansdowne Ave,Lansdowne Ave,West,Lumbervale Ave,North,,9,,Ring,Existing,0,309588.65,4834690.825,-79.44063552,43.65214525,"{u'type': u'Point', u'coordinates': (-79.4406355225, 43.6521452525)}"
1629101,35602,BP-24259,2238,Dundas St W,Dundas St W,East,Roncesvalles Ave,North,,4,,Ring,Existing,0,308685.433,4834928.922,-79.45183091,43.65429372,"{u'type': u'Point', u'coordinates': (-79.4518309078, 43.6542937141)}"
1629102,35603,BP-31728,671,University Ave,College St,South,University Ave,East,,11,,Ring,Existing,0,313721.636,4835564.526,-79.38938489,43.65997164,"{u'type': u'Point', u'coordinates': (-79.3893848917, 43.659971639)}"
1629103,35604,BP-29911,562,Dundas St W,Dundas St W,North,Kensington Ave,West,,11,Chinatown,Ring,Existing,0,312864.153,4834740.159,-79.40002871,43.65256102,"{u'type': u'Point', u'coordinates': (-79.4000287087, 43.6525610259)}"
1629104,35605,BP-20059,44,Charles St W,Bay St,East,Charles St W,North,,11,Bloor Street,Ring,Existing,0,313752.748,4836545.526,-79.38898288,43.66880156,"{u'type': u'Point', u'coordinates': (-79.3889828781, 43.6688015622)}"
1629105,35606,BP-36704,66,Maitland St,Maitland St,North,Church St,West,,13,Church-Wellesley Village,Ring,Existing,0,314419,4836087.989,-79.3807293,43.6646748,"{u'type': u'Point', u'coordinates': (-79.3807292983, 43.664674805)}"
1629106,35608,BP-30106,795,College St,College St,South,Shaw St,West,,11,College Promenade,Ring,Existing,0,311202.283,4834981.743,-79.42062803,43.65475177,"{u'type': u'Point', u'coordinates': (-79.4206280224, 43.6547517681)}"
1629107,35632,BP-14330,480,St Clair Ave W,St Clair Ave W,North,Wells Hill Ave,East,,12,Wychwood Heights,Ring,Existing,0,311632.572,4838217.462,-79.41525257,43.68387369,"{u'type': u'Point', u'coordinates': (-79.4152525718, 43.6838736868)}"
1629108,35636,BP-26564,2993,Bloor St W,Bloor St W,South,Willingdon Blvd,South,,3,The Kingsway,Ring,Existing,0,303997.044,4834182.121,-79.50995342,43.64758121,"{u'type': u'Point', u'coordinates': (-79.509953422, 43.6475812044)}"
1629109,35638,BP-36699,71,Wellesley St E,Church St,East,Wellesley St E,South,,13,Church-Wellesley Village,Ring,Existing,0,314416.896,4836179.681,-79.38075375,43.66550018,"{u'type': u'Point', u'coordinates': (-79.3807537531, 43.6655001811)}"
